wl mean sd sem
2090 1.27364516754477 NA NA
2091 1.27328078231906 NA NA
2092 1.27291554383359 NA NA
2093 1.27254942426778 NA NA
2094 1.27218239583269 NA NA
2095 1.27181443179889 NA NA
2096 1.27144550700127 NA NA
2097 1.27107559641168 NA NA
2098 1.27070467541483 NA NA
2099 1.27033272711697 NA NA
2100 1.26995974157723 NA NA
2101 1.26958570910843 NA NA
2102 1.26921062102872 NA NA
2103 1.2688344782943 NA NA
2104 1.26845728724515 NA NA
2105 1.26807905427869 NA NA
2106 1.26769978650536 NA NA
2107 1.26731949514241 NA NA
2108 1.26693819286903 NA NA
2109 1.26655589253472 NA NA
2110 1.26617261207005 NA NA
2111 1.26578837519257 NA NA
2112 1.26540320592606 NA NA
2113 1.26501712735857 NA NA
2114 1.26463014754498 NA NA
2115 1.2642422623496 NA NA
2116 1.26385346728778 NA NA
2117 1.26346375787767 NA NA
2118 1.26307312964052 NA NA
2119 1.26268157810035 NA NA
2120 1.26228909878424 NA NA
2121 1.2618956872224 NA NA
2122 1.26150133894766 NA NA
2123 1.2611060494963 NA NA
2124 1.26070981440726 NA NA
2125 1.26031262922274 NA NA
2126 1.25991448948792 NA NA
2127 1.25951539075097 NA NA
2128 1.25911532856338 NA NA
2129 1.25871429847942 NA NA
2130 1.25831229605673 NA NA
2131 1.25790931685596 NA NA
2132 1.25750535644094 NA NA
2133 1.25710041037865 NA NA
2134 1.25669447423924 NA NA
2135 1.25628754359614 NA NA
2136 1.25587961402575 NA NA
2137 1.25547068110799 NA NA
2138 1.25506074042581 NA NA
2139 1.25464978756546 NA NA
2140 1.25423781811657 NA NA
2141 1.25382482767188 NA NA
2142 1.25341081182753 NA NA
2143 1.25299576618303 NA NA
2144 1.25257968634108 NA NA
2145 1.2521625679079 NA NA
2146 1.25174440649292 NA NA
2147 1.25132519770908 NA NA
2148 1.25090493717269 NA NA
2149 1.25048362050335 NA NA
2150 1.2500612433243 NA NA
2151 1.24963780126211 NA NA
2152 1.24921328994678 NA NA
2153 1.24878770501199 NA NA
2154 1.24836104209465 NA NA
2155 1.24793329683539 NA NA
2156 1.24750446487831 NA NA
2157 1.24707454187109 NA NA
2158 1.24664352346493 NA NA
2159 1.24621140531467 NA NA
2160 1.24577818307874 NA NA
2161 1.24534385241925 NA NA
2162 1.24490840900177 NA NA
2163 1.24447184849578 NA NA
2164 1.24403416657425 NA NA
2165 1.24359535891399 NA NA
2166 1.2431554211953 NA NA
2167 1.24271434910257 NA NA
2168 1.24227213832353 NA NA
2169 1.24182878455001 NA NA
2170 1.2413842834775 NA NA
2171 1.24093863080524 NA NA
2172 1.24049182223634 NA NA
2173 1.24004385347792 NA NA
2174 1.23959472024059 NA NA
2175 1.23914441823928 NA NA
2176 1.23869294319247 NA NA
2177 1.23824029082276 NA NA
2178 1.23778645685662 NA NA
2179 1.2373314370245 NA NA
2180 1.2368752270608 NA NA
2181 1.23641782270386 NA NA
2182 1.23595921969627 NA NA
2183 1.2354994137844 NA NA
2184 1.23503840071872 NA NA
2185 1.23457617625396 NA NA
2186 1.23411273614875 NA NA
2187 1.2336480761659 NA NA
2188 1.23318219207237 NA NA
2189 1.23271507963934 NA NA
2190 1.23224673464194 NA NA
2191 1.23177715285987 NA NA
2192 1.23130633007662 NA NA
2193 1.23083426208027 NA NA
2194 1.23036094466295 NA NA
2195 1.22988637362121 NA NA
2196 1.22941054475576 NA NA
2197 1.22893345387177 NA NA
2198 1.22845509677869 NA NA
2199 1.22797546929026 NA NA
2200 1.22749456722473 NA NA
2201 1.22701238640465 NA NA
2202 1.22652892265719 NA NA
2203 1.22604417181367 NA NA
2204 1.22555812971013 NA NA
2205 1.22507079218694 NA NA
2206 1.22458215508919 NA NA
2207 1.22409221426631 NA NA
2208 1.22360096557235 NA NA
2209 1.22310840486588 NA NA
2210 1.22261452801027 NA NA
2211 1.22211933087331 NA NA
2212 1.22162280932752 NA NA
2213 1.22112495925006 NA NA
2214 1.22062577652289 NA NA
2215 1.22012525703251 NA NA
2216 1.21962339667026 NA NA
2217 1.2191201913322 NA NA
2218 1.21861563691929 NA NA
2219 1.21810972933712 NA NA
2220 1.21760246449628 NA NA
2221 1.21709383831203 NA NA
2222 1.21658384670469 NA NA
2223 1.21607248559932 NA NA
2224 1.21555975092604 NA NA
2225 1.21504563861986 NA NA
2226 1.21453014462068 NA NA
2227 1.21401326487353 NA NA
2228 1.2134949953284 NA NA
2229 1.21297533194032 NA NA
2230 1.21245427066938 NA NA
2231 1.21193180748068 NA NA
2232 1.21140793834469 NA NA
2233 1.21088265923668 NA NA
2234 1.21035596613733 NA NA
2235 1.20982785503251 NA NA
2236 1.20929832191307 NA NA
2237 1.20876736277539 NA NA
2238 1.20823497362093 NA NA
2239 1.20770115045645 NA NA
2240 1.20716588929408 NA NA
2241 1.20662918615132 NA NA
2242 1.20609103705091 NA NA
2243 1.20555143802105 NA NA
2244 1.20501038509543 NA NA
2245 1.20446787431301 NA NA
2246 1.20392390171841 NA NA
2247 1.20337846336154 NA NA
2248 1.20283155529801 NA NA
2249 1.2022831735889 NA NA
2250 1.20173331430078 NA NA
2251 1.20118197350588 NA NA
2252 1.20062914728221 NA NA
2253 1.20007483171314 NA NA
2254 1.19951902288793 NA NA
2255 1.19896171690147 NA NA
2256 1.19840290985439 NA NA
2257 1.19784259785305 NA NA
2258 1.19728077700955 NA NA
2259 1.19671744344201 NA NA
2260 1.19615259327416 NA NA
2261 1.1955862226356 NA NA
2262 1.19501832766206 NA NA
2263 1.19444890449494 NA NA
2264 1.19387794928175 NA NA
2265 1.19330545817578 NA NA
2266 1.19273142733657 NA NA
2267 1.1921558529295 NA NA
2268 1.19157873112617 NA NA
2269 1.19100005810408 NA NA
2270 1.19041983004697 NA NA
2271 1.18983804314476 NA NA
2272 1.18925469359341 NA NA
2273 1.18866977759524 NA NA
2274 1.18808329135864 NA NA
2275 1.18749523109841 NA NA
2276 1.18690559303558 NA NA
2277 1.18631437339741 NA NA
2278 1.18572156841772 NA NA
2279 1.18512717433645 NA NA
2280 1.18453118740012 NA NA
2281 1.18393360386158 NA NA
2282 1.18333441998035 NA NA
2283 1.18273363202214 NA NA
2284 1.18213123625951 NA NA
2285 1.18152722897125 NA NA
2286 1.18092160644305 NA NA
2287 1.18031436496699 NA NA
2288 1.17970550084188 NA NA
2289 1.1790950103732 NA NA
2290 1.17848288987314 NA NA
2291 1.17786913566069 NA NA
2292 1.17725374406142 NA NA
2293 1.17663671140803 NA NA
2294 1.17601803403966 NA NA
2295 1.17539770830263 NA NA
2296 1.17477573055005 NA NA
2297 1.17415209714186 NA NA
2298 1.17352680444259 NA NA
2299 1.17289984823658 NA NA
2300 1.17227122296806 NA NA
2301 1.17164092290155 NA NA
2302 1.17100894231051 NA NA
2303 1.17037527539796 NA NA
2304 1.16973991514722 NA NA
2305 1.16910285358035 NA NA
2306 1.16846408270357 NA NA
2307 1.16782359453408 NA NA
2308 1.1671813819709 NA NA
2309 1.16653744162221 NA NA
2310 1.16589177108543 NA NA
2311 1.16524436796447 NA NA
2312 1.1645952298987 NA NA
2313 1.16394435607101 NA NA
2314 1.16329174794798 NA NA
2315 1.16263740718396 NA NA
2316 1.161981335437 NA NA
2317 1.16132353405136 NA NA
2318 1.16066400121489 NA NA
2319 1.1600027333075 NA NA
2320 1.15933972669533 NA NA
2321 1.15867497763586 NA NA
2322 1.15800848034588 NA NA
2323 1.15734022730025 NA NA
2324 1.15667021092875 NA NA
2325 1.15599842367251 NA NA
2326 1.15532485770885 NA NA
2327 1.15464950359504 NA NA
2328 1.15397235130216 NA NA
2329 1.15329339081434 NA NA
2330 1.15261261212676 NA NA
2331 1.15193000441683 NA NA
2332 1.15124555485726 NA NA
2333 1.15055925033685 NA NA
2334 1.14987107776116 NA NA
2335 1.14918102403256 NA NA
2336 1.14848907547595 NA NA
2337 1.14779521775668 NA NA
2338 1.14709943652167 NA NA
2339 1.14640171743639 NA NA
2340 1.14570204630247 NA NA
2341 1.14500041011189 NA NA
2342 1.14429679654708 NA NA
2343 1.14359119331567 NA NA
2344 1.14288358814285 NA NA
2345 1.14217396883488 NA NA
2346 1.14146232351188 NA NA
2347 1.14074864039743 NA NA
2348 1.14003290773253 NA NA
2349 1.13931511371735 NA NA
2350 1.13859524596735 NA NA
2351 1.13787329176124 NA NA
2352 1.13714923839185 NA NA
2353 1.13642307317093 NA NA
2354 1.13569478305617 NA NA
2355 1.13496435306797 NA NA
2356 1.13423176760847 NA NA
2357 1.13349701110192 NA NA
2358 1.13276006799451 NA NA
2359 1.13202092219942 NA NA
2360 1.13127955595406 NA NA
2361 1.13053595119694 NA NA
2362 1.12979008989192 NA NA
2363 1.12904195402996 NA NA
2364 1.12829152578355 NA NA
2365 1.12753878765394 NA NA
2366 1.12678372220283 NA NA
2367 1.12602631201773 NA NA
2368 1.1252665397283 NA NA
2369 1.12450438860984 NA NA
2370 1.12373984276818 NA NA
2371 1.1229728863881 NA NA
2372 1.1222035036798 NA NA
2373 1.12143167892321 NA NA
2374 1.12065739735802 NA NA
2375 1.11988064513514 NA NA
2376 1.1191014084643 NA NA
2377 1.11831967357892 NA NA
2378 1.1175354264699 NA NA
2379 1.11674865250521 NA NA
2380 1.11595933698213 NA NA
2381 1.11516746522385 NA NA
2382 1.11437302256578 NA NA
2383 1.11357599284149 NA NA
2384 1.11277635702563 NA NA
2385 1.11197409580333 NA NA
2386 1.11116918989173 NA NA
2387 1.1103616200201 NA NA
2388 1.10955136563429 NA NA
2389 1.10873840410129 NA NA
2390 1.10792271263387 NA NA
2391 1.10710426848177 NA NA
2392 1.10628304895112 NA NA
2393 1.1054590322828 NA NA
2394 1.10463219801585 NA NA
2395 1.10380252581951 NA NA
2396 1.1029699953991 NA NA
2397 1.10213458653636 NA NA
2398 1.10129628071715 NA NA
2399 1.1004550616855 NA NA
2400 1.09961091337248 NA NA
2401 1.09876381974192 NA NA
2402 1.09791376493849 NA NA
2403 1.09706073382654 NA NA
2404 1.09620471150232 NA NA
2405 1.09534568309458 NA NA
2406 1.09448363376473 NA NA
2407 1.09361854850254 NA NA
2408 1.09275041135162 NA NA
2409 1.09187920609714 NA NA
2410 1.09100491655974 NA NA
2411 1.09012752659568 NA NA
2412 1.08924702027031 NA NA
2413 1.08836338262198 NA NA
2414 1.08747659903935 NA NA
2415 1.08658665494633 NA NA
2416 1.085693535802 NA NA
2417 1.08479722777963 NA NA
2418 1.08389772150519 NA NA
2419 1.08299500940219 NA NA
2420 1.08208908392675 NA NA
2421 1.08117993756278 NA NA
2422 1.08026756302943 NA NA
2423 1.07935195481624 NA NA
2424 1.07843310831114 NA NA
2425 1.07751101893381 NA NA
2426 1.07658568212903 NA NA
2427 1.07565709304435 NA NA
2428 1.07472524300892 NA NA
2429 1.07379012085926 NA NA
2430 1.07285171542197 NA NA
2431 1.07191001555796 NA NA
2432 1.07096500981839 NA NA
2433 1.07001668579543 NA NA
2434 1.06906503093997 NA NA
2435 1.06811003274062 NA NA
2436 1.06715167872351 NA NA
2437 1.06618995721506 NA NA
2438 1.06522485991258 NA NA
2439 1.0642563794583 NA NA
2440 1.06328450852647 NA NA
2441 1.06230923982358 NA NA
2442 1.06133056681907 NA NA
2443 1.06034848823937 NA NA
2444 1.05936300511199 NA NA
2445 1.05837411849592 NA NA
2446 1.05738182947172 NA NA
2447 1.05638613960703 NA NA
2448 1.05538705668093 NA NA
2449 1.05438459288648 NA NA
2450 1.05337876051749 NA NA
2451 1.05236957187422 NA NA
2452 1.05135703948787 NA NA
2453 1.05034118367002 NA NA
2454 1.04932203430597 NA NA
2455 1.04829962185274 NA NA
2456 1.04727397674704 NA NA
2457 1.04624512942458 NA NA
2458 1.04521311501323 NA NA
2459 1.04417797942328 NA NA
2460 1.04313977003079 NA NA
2461 1.04209853416481 NA NA
2462 1.04105431954223 NA NA
2463 1.04000718256207 NA NA
2464 1.0389571876316 NA NA
2465 1.03790439938638 NA NA
2466 1.03684888238615 NA NA
2467 1.03579070116747 NA NA
2468 1.03472992670237 NA NA
2469 1.03366664251954 NA NA
2470 1.03260093349155 NA NA
2471 1.03153288437983 NA NA
2472 1.03046257983359 NA NA
2473 1.02939010683902 NA NA
2474 1.02831556331266 NA NA
2475 1.02723905014744 NA NA
2476 1.02616066809496 NA NA
2477 1.02508051776455 NA NA
2478 1.02399869962234 NA NA
2479 1.02291531672145 NA NA
2480 1.02183048136916 NA NA
2481 1.02074430772973 NA NA
2482 1.01965690979831 NA NA
2483 1.01856840140011 NA NA
2484 1.0174788963227 NA NA
2485 1.0163885095106 NA NA
2486 1.01529735649624 NA NA
2487 1.01420555264433 NA NA
2488 1.01311321314236 NA NA
2489 1.0120204529003 NA NA
2490 1.01092738134998 NA NA
2491 1.00983409989841 NA NA
2492 1.00874070915846 NA NA
2493 1.00764730958523 NA NA
2494 1.00655400147538 NA NA
2495 1.00546087800524 NA NA
2496 1.00436800081505 NA NA
2497 1.00327542260529 NA NA
2498 1.00218319599233 NA NA
2499 1.00109137350877 NA NA
